Symbol,RSI,MACD_Latest,MACD_1D,Signal_Latest,Signal_1D,Histogram_Trend,EMA20,EMA50,EMA100,Price_1W,Price_1M,Price_3M
INDIAMART.NS,26.785391838607836,-45.51454979843675,-43.61311067104634,-36.03847807429468,-33.66946014325916,0.46757880364511806,2325.0095539526583,2382.696198347967,2412.0432615464592,2312.39990234375,2504.5,2574.800048828125
MAHSEAMLES.NS,37.18276849318573,-4.06534748348065,-3.018462601566057,-2.2991200185206084,-1.8575631522805982,-0.605328015674583,567.8127966968183,580.1102154225717,603.4772862304761,571.7999877929688,562.2999877929688,638.6500244140625
GRANULES.NS,54.42224461314706,1.4885569848563591,1.1754052426233557,1.2427994256994652,1.1813600359102416,0.2517123524437799,556.9842823259224,550.4534576022482,536.8010244559209,560.8499755859375,542.4500122070312,525.0999755859375
NIVABUPA.NS,44.30181523878921,-0.6506524706903463,-0.6521188284240651,-0.6318485981306918,-0.6271476299907782,0.0061673258736324454,74.95468358643595,76.47667998100769,78.32261563118567,73.4800033569336,76.44999694824219,81.94000244140625
CHENNPETRO.NS,41.32657726873653,-1.7192955817361053,0.10396151817917598,8.715779972678776,11.324548861282498,0.7855117886884404,945.2277439336566,904.9260951768293,835.9274505821488,928.1500244140625,1034.1500244140625,723.2000122070312
MUTHOOTFIN.NS,58.32761723396085,104.22637766669641,109.71802681014788,121.28978633196402,125.55563849828091,-1.2257969771345785,3676.7463637390597,3456.2644892214785,3185.9711202171734,3800.10009765625,3324.89990234375,2942.39990234375
KIRLOSENG.NS,49.7751077217107,24.949658422794755,27.215919841979257,34.457002897487385,36.83383901616054,0.11057469948865162,1106.035721568955,1046.3226316501264,987.7633041548636,1130.800048828125,1058.6500244140625,863.0
AKUMS.NS,52.070886789390364,-6.586747940742839,-7.282188265532341,-8.088951060488665,-8.46450184042512,0.3198895448530461,427.70572353708536,442.5044745658917,465.35274311916623,420.0,438.6000061035156,460.20001220703125
MAHABANK.NS,47.341026723146335,-0.42717158648896714,-0.45029501106989045,-0.2165764641202043,-0.16392768352801354,0.07577220517311403,57.77758753779678,57.690450728371616,56.680395302291444,56.97999954223633,57.56999969482422,52.38999938964844
JPPOWER.NS,41.51954008691137,0.028892449472213144,0.069406713276571,0.15721724650719443,0.18929844576593974,-0.008433064545612545,18.741684774860232,18.61627521830468,18.464068534187277,18.920000076293945,17.979999542236328,19.25
GODREJPROP.NS,42.309488333337676,-37.874404341453555,-38.28195292477403,-31.051961523614803,-29.346350819155113,2.1131592877801673,2087.524506625819,2119.3448872506356,2137.801453747609,2082.39990234375,2193.800048828125,1949.699951171875
INDIANB.NS,32.368865831162964,-14.103329122704054,-12.228484264255599,-2.155683639618979,0.83122773115229,1.1120665123228122,828.9627572458984,814.8477342869799,764.5992546255028,808.9500122070312,867.5,670.0
RHIM.NS,30.614382624070302,-6.721042171535601,-6.077002145829738,-3.6090070481771175,-2.8309982673374967,0.13396875513375806,457.1491908620917,462.8573019915274,466.8953969747747,446.6499938964844,480.20001220703125,466.3045349121094
CHOLAFIN.NS,56.09892332902128,11.053028201968118,10.65699702078814,8.96898789931548,8.447977823652318,-0.12497889448318311,1711.4850383442401,1680.9368669848993,1633.603465368621,1730.4000244140625,1718.800048828125,1507.0999755859375
KPIL.NS,44.66242750387062,-22.234515698948826,-23.57902890941955,-20.46378625569717,-20.021103894884256,1.787195571283636,1198.7204407836227,1222.7370048749221,1215.5419614551533,1165.4000244140625,1263.199951171875,1263.4000244140625
YESBANK.NS,39.64221517635741,-0.1499458251031136,-0.12747522842178682,-0.03651647837545076,-0.00815914169353504,0.005886740000588933,22.41154457684849,22.256997211629283,21.63044273743074,22.600000381469727,22.75,20.34000015258789
AUBANK.NS,64.94714585448997,27.56448184224348,27.8899414134861,27.71066167327499,27.747206631032867,-0.28891461348474223,942.8094681780992,888.7540620578584,832.2870708123753,960.7000122070312,882.0499877929688,697.4500122070312
CAMPUS.NS,34.263494674097615,-1.6566848459145262,-1.1084863509523188,-1.1561117857693108,-1.0309685207330068,-0.4230552299259034,271.2389349856344,273.0554863822478,273.19393311176884,273.95001220703125,275.6000061035156,272.0
LUPIN.NS,57.423308136529364,20.673484372053053,21.241702755769893,24.06866051064667,24.91745454529507,0.28057565093156,2054.8760509218455,2019.4017582972808,1997.2300192430553,2098.800048828125,2033.9000244140625,1957.300048828125
DELHIVERY.NS,43.53963032154999,-11.306412200993464,-11.785913925878674,-11.834737998615095,-11.966819448020502,0.3474202754798039,417.4829096812536,433.35916720055735,430.9297299976681,404.6000061035156,431.3999938964844,463.95001220703125
HINDCOPPER.NS,58.15247507463679,8.01685522446337,8.175866179224727,5.273044940013652,4.587092368901223,-0.8449635258737862,345.67624478963035,331.7160857022584,310.2787359311183,371.8500061035156,339.70001220703125,243.07650756835938
HINDZINC.NS,74.82868495528635,7.988227447455415,6.049347257443458,4.240450365553331,3.3035060950778097,1.0019359195364363,491.62821115269935,481.86176369838597,470.92305817022907,498.1000061035156,481.8999938964844,433.45001220703125
KARURVYSYA.NS,36.773850262763716,0.04670409055964342,0.43410670098893434,1.723169996495089,2.14228647297895,0.03171386605457016,246.23575568576956,240.66656196891955,230.14921259983058,248.14999389648438,250.02000427246094,204.82000732421875
WELCORP.NS,19.626945968450116,-24.016963773499015,-21.946739590478046,-16.090793613936622,-14.109251074046021,-0.08868164313036786,843.0649866529393,863.6880123527812,866.6323924428834,826.5999755859375,913.7999877929688,885.1500244140625
VEDL.NS,59.68791499395036,6.195982194819749,5.915782982188034,7.09498865506573,7.319740270127226,0.50495082769321,519.2807317080619,502.7472544931837,480.4558469350782,524.5,520.5999755859375,432.79998779296875
JMFINANCIL.NS,46.33165225405885,-4.20838464164072,-4.464887223957419,-4.503208355632476,-4.576914284130416,0.18279665381875976,146.26590213297956,153.89261409502015,155.47406063622986,141.66000366210938,149.99560546875,188.86355590820312
